order_id,sku_id,product_name,final_ak_price,units_sold,quantity,customer_id,placed_gmv,Order_Date
130115,625A56A948,Glucon-D Instant Energy Health Drink Regular Refill 200g Free 50g,47.14,6,1,12601,282.84,2022-05-12 08:50:41
159486,55C0DDE1F1,Mai Rosai Mix Dal 1 kg,129.5,15,3,130562,5827.5,2022-06-17 14:28:20
139331,617015F1A2,Nihar Shanti Naturals Hair Oil 30ml,7.65,48,2,12209,734.4,2022-05-23 21:34:02
139331,6171635DA2,Parachute Coconut Oil 25ml,8.53,24,5,12209,1023.6,2022-05-23 21:34:02
139331,60378351AE,Johnson's Baby Powder 50g,34.77,18,1,12209,625.86,2022-05-23 21:34:02
139331,61580322B3,Clinic Plus Shampoo 1L,445.29,2,1,12209,890.58,2022-05-23 21:34:02
139331,618E01820E,Emami 7 Oils In 1 100 ml,58.44,10,1,12209,584.4,2022-05-23 21:34:02
139331,614D513264,Laser Ultra Stainless 5 H C,180,3,1,12209,540,2022-05-23 21:34:02
139331,61A5F50AB9,Dabur Red Paste 12U X 42g,17.5,48,4,12209,3360,2022-05-23 21:34:02
139331,60BDEA5601,"Eno Fruit Salt - Lemon, 30 g ( Pack of 6 )",46.01,18,1,12209,828.18,2022-05-23 21:34:02
139331,60D962EFC0,Bajaj Almond Drops Hair Oil 45ml,32.15,36,1,12209,1157.4,2022-05-23 21:34:02
139331,60FFCFD3C4,Set Wet Styling Gel Gravity Resist Vertical Hold 10ml,8.06,48,1,12209,386.88,2022-05-23 21:34:02
139331,614D511ECD,Laser Xtra X5 Cryo Platinum 10 Blades Machine Pack DB,154,15,1,12209,2310,2022-05-23 21:34:02
139331,617015F1A2,Nihar Shanti Naturals Hair Oil 30ml,7.65,96,5,12209,3672,2022-05-23 21:34:02
139331,60F14C4E34,Nihar Shanti Amla Hair Oil 140ml,29.22,18,2,12209,1051.92,2022-05-23 21:34:02
145465,60686EEEF8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,95.75,24,1,20925,2298,2022-05-30 18:18:20
145465,5FC7902435,Tata Tea Gold 1kg,475,18,1,20925,8550,2022-05-30 18:18:20
145465,61F3F6A6A7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,2,20925,635.76,2022-05-30 18:18:20
145465,607983D886,Nycil Germ Expert Prickly Heat Powder Classic 150g + Nycil Cool Herbal 50g,95.9,30,1,20925,2877,2022-05-30 18:18:20
145465,625A56A948,Glucon-D Instant Energy Health Drink Regular Refill 200g Free 50g,45.9,18,1,20925,826.2,2022-05-30 18:18:20
133486,60A3B5AB98,Rin Ala Bleach 500 ml,66.27,24,1,28407,1590.48,2022-05-16 19:45:09
133486,62035966A7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,105.61,18,1,28407,1900.98,2022-05-16 19:45:09
154966,60F1319034,Pond's Bright Beauty Spotless Glow Cream 23g,71.59,6,1,123573,429.54,2022-06-11 18:18:37
134383,60EED7E2A2,Patanjali's Saundarya Aloe Vera Gel 150ml,76.78,24,1,60277,1842.72,2022-05-17 20:06:37
134383,62035966A7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,109.44,6,1,60277,656.64,2022-05-17 20:06:37
134383,61021FDB38,Patanjali's Saundarya Aloe Vera Gel 60ml,38.52,18,1,60277,693.36,2022-05-17 20:06:37
136038,6157FCBAB3,Kama Sutra Spark Deodorant 220ml,129.92,6,1,107436,779.52,2022-05-19 22:03:14
136038,5F84273389,Johnson's Baby Shampoo 100ml,78.32,18,1,107436,1409.76,2022-05-19 22:03:14
136038,620f7b77a7,Oxylife Natural Radiance 5 Creme Bleach With Active Oxygen 27g,67.59,6,1,107436,405.54,2022-05-19 22:03:14
136038,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,21.72,24,1,107436,521.28,2022-05-19 22:03:14
117500,5f84262b89,Johnson's Baby Oil 100ml,98.63,6,1,93654,591.78,2022-05-02 06:26:02
117500,60dec56d3e,Garnier Bright Complete Vitamin C Face Wash 50g,61.34,6,1,93654,368.04,2022-05-02 06:26:02
117500,60ee820dcc,Dettol Original Germ Protection Bathing Soap bar 4U X 75g,115,6,1,93654,690,2022-05-02 06:26:02
157322,dac93a7ecc,Colgate Sensitive Tooth Brush 4U,85.2,12,1,105491,1022.4,2022-06-14 23:21:15
154976,61fb9265b7,Surf Excel Bar 250g,32.25,18,4,36214,2322,2022-06-11 18:39:56
154976,6098bf48c7,Glucon D Instant Energy Drink Tangy Orange 450g Refill,128.31,12,1,36214,1539.72,2022-06-11 18:39:56
154976,608984cb34,Glucon D Instant Energy Health Drink Nimbu Pani 450g,129.17,6,1,36214,775.02,2022-06-11 18:39:56
154976,625030fb9b,Horlicks Chocolate Delight Health & Nutrition Drink 1kg,339,12,2,36214,8136,2022-06-11 18:39:56
118040,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,62.37,24,1,24255,1496.88,2022-05-02 21:51:27
118040,6139afc24d,Bikaji Kuch Kuch All In One 1 kg,240,12,1,24255,2880,2022-05-02 21:51:27
118040,6139b00b4d,Bikaji Kolkata Jhaal Chanachur 400 g,97.2,24,1,24255,2332.8,2022-05-02 21:51:27
118040,61fbc2e2b7,Rin Bar Mega Pack 6U X 250g,103.28,30,1,24255,3098.4,2022-05-02 21:51:27
118040,614f066d3c,Stanfresh Disinfectant Floor Cleaner With Lemon -500ml,59.4,12,1,24255,712.8,2022-05-02 21:51:27
118040,618fc185bd,Haridarshan Rose Dhoop -20 Stk,18.8,30,1,24255,564,2022-05-02 21:51:27
118040,617249e84a,Haridarshan Sai Rose Agarbatti Zipper Pack 160g,42,32,1,24255,1344,2022-05-02 21:51:27
118040,617157b7a2,Figaro Olive Oil 500ml,487.58,4,1,24255,1950.32,2022-05-02 21:51:27
158583,60b9b9cf00,Lakme Blush & Glow Strawberry Freshness Gel Facewash 100g,176.25,6,1,129244,1057.5,2022-06-16 16:00:55
129292,6173ce3b30,Head & Shoulders Anti Dandruff Shampoo 72ml,55.08,18,1,67717,991.44,2022-05-11 06:22:31
145885,618e0f8cbd,Surf Excel Easy Wash Detergent Powder 500g,59.95,20,1,35270,1199,2022-05-31 10:42:54
145885,61cab911fe,Surf Excel Easy Wash Detergent Powder 1kg,120.9,10,1,35270,1209,2022-05-31 10:42:54
145885,61a0d958ec,Vim Dishwash Liquid Gel 250ml,50.6,12,1,35270,607.2,2022-05-31 10:42:54
139516,e1c7ce3a62,Bambino Daily Spirali Pasta 500g,56.7,12,1,94234,680.4,2022-05-24 07:00:41
139516,60d1f1876c,Bambino Roasted Vermicelli 425g,45.65,9,1,94234,410.85,2022-05-24 07:00:41
139516,60d1ec2f6c,Bambino Roasted Vermicelli 900g,90.47,6,1,94234,542.82,2022-05-24 07:00:41
157410,93a0b39c66,"Cadbury Gems Minis Pack 45U, 142.2g",63,24,3,63726,4536,2022-06-15 07:13:05
151629,5fd1ec222f,Surf Excel Mineral Bar 84g,9.22,60,1,30535,553.2,2022-06-07 21:04:15
151629,621a34ce97,Kissan Mixed Fruit Jam 11g,1.67,1440,1,30535,2404.8,2022-06-07 21:04:15
151629,6163e28efa,Saffola Oats 1kg + Free Saffola Oats 400g,170.24,6,1,30535,1021.44,2022-06-07 21:04:15
151629,621e1c8d97,Lux Velvet Glow Jasmine & Vitamin E Soap 5U X 100g,141,30,3,30535,12690,2022-06-07 21:04:15
151659,61fb9f2da7,Comfort After Wash Fabric Blue Conditioner 220ml,54.23,6,1,62692,325.38,2022-06-07 22:07:51
151659,61fb9ce3a7,Comfort After Wash Fabric Pink Conditioner 220ml,54.23,6,1,62692,325.38,2022-06-07 22:07:51
132269,c64bfcee80,Prabhuji Bhujia 32g,7.8,100,1,93599,780,2022-05-14 23:14:26
132269,6160723d17,Ginni Masala Tea  20 g,7,300,1,93599,2100,2022-05-14 23:14:26
162932,5fd1eed981,Closeup Everfresh+ Red Hot Gel Toothpaste 46g,16,48,1,111545,768,2022-06-21 21:04:25
139353,61dad74dcb,Dove Shampoo Intense Repair 384U X 5.5ml + Conditioner 5.5ml,1338.47,3,1,113264,4015.41,2022-05-23 21:53:50
139353,5f84535c89,Parle Mazelo Assorted Toffee 198g,35,24,1,113264,840,2022-05-23 21:53:50
142053,621e1c8d97,Lux Velvet Glow Jasmine & Vitamin E Soap 5U X 100g,131.45,30,2,103639,7887,2022-05-26 21:51:26
142053,61a606e3e6,Lifebuoy Total 10 Silver Natural Shield 4U X 125g,121.5,18,2,103639,4374,2022-05-26 21:51:26
142053,60e2bb3760,Nihar Shanti Amla Hair Oil 300ml,79.84,18,1,103639,1437.12,2022-05-26 21:51:26
156976,60feae9632,Patanjali Saundarya Face Wash 100g,72.9,18,2,37724,2624.4,2022-06-14 16:29:16
158817,619cea910e,Himalaya Sparkling White Toothpaste 150g,72.69,12,1,3498,872.28,2022-06-16 20:02:49
158817,61fe788ba7,Vim Anti Smell With Pudina Dishwash Gel 750ml,188.6,6,1,3498,1131.6,2022-06-16 20:02:49
158817,60eeb3fa9b,Cherry Blossom Wax Shoe Polish Black 40g,59.29,18,1,3498,1067.22,2022-06-16 20:02:49
158817,6145e8aaeb,"Garnier Black Naturals Crème Hair Color, 4.0 Natural Brown 20ml+20g",32,40,1,3498,1280,2022-06-16 20:02:49
158817,5f89a30c3a,"Garnier Color Naturals Crème hair color, Shade 1 Natural Black 20ml+20ml",32,40,1,3498,1280,2022-06-16 20:02:49
155813,60378351ae,Johnson's Baby Powder 50g,36.23,6,1,128214,217.38,2022-06-13 11:30:19
155813,6171aa9f4a,Lux International Creamy Perfection Mega Pack 4U X 125g,240.8,6,1,128214,1444.8,2022-06-13 11:30:19
155813,61fb9265b7,Surf Excel Bar 250g,32.25,18,1,128214,580.5,2022-06-13 11:30:19
155813,61a606e3e6,Lifebuoy Total 10 Silver Natural Shield 4U X 125g,128.8,12,1,128214,1545.6,2022-06-13 11:30:19
153987,6098bf48c7,Glucon D Instant Energy Drink Tangy Orange 450g Refill,128.31,12,1,24362,1539.72,2022-06-10 16:44:24
153987,6218f63e97,Tops Tomato Ketchup 950g,65,12,1,24362,780,2022-06-10 16:44:24
153987,60b8f8a38f,Parachute Advanced Jasmine Hair Oil 300ml,106.31,18,2,24362,3827.16,2022-06-10 16:44:24
161298,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,36,1,130442,317.88,2022-06-20 11:14:05
161298,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,56.45,6,1,130442,338.7,2022-06-20 11:14:05
161298,6181247b8a,Parachute Coconut Oil Jar 500 ml,191.43,6,1,130442,1148.58,2022-06-20 11:14:05
161298,619ce785ac,Odonil Air Freshener Orchid Dew 50g,34.22,6,1,130442,205.32,2022-06-20 11:14:05
161298,616da3c8a2,Odonil Air Freshener Lavender Meadows 50g,34.22,6,1,130442,205.32,2022-06-20 11:14:05
161298,619ce542ac,Odonil Air Freshener Mistic Rose 50 g,34.22,6,1,130442,205.32,2022-06-20 11:14:05
161298,6177899590,Wonder Fresh Air Freshener Lavender 50 g,22.05,18,1,130442,396.9,2022-06-20 11:14:05
118786,60f076a334,Kama Sutra Pocket Perfume Spark 18ml,29.7,36,2,1209,2138.4,2022-05-04 11:23:59
122667,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,54.43,24,2,105168,2612.64,2022-05-06 22:48:50
149930,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.92,1,12,39934,107.04,2022-06-05 18:14:31
149930,5fd1eed981,Closeup Everfresh+ Red Hot Gel Toothpaste 48g,17.93,1,1,39934,17.93,2022-06-05 18:14:31
149930,607983d886,Nycil Germ Expert Prickly Heat Powder Classic 150g + Nycil Cool Herbal 50g,105.02,1,1,39934,105.02,2022-06-05 18:14:31
153793,60eecc26a2,Dabur Amla Hair Oil 180ml,77.76,18,1,115428,1399.68,2022-06-10 13:48:13
131211,6229e25566,Mai Mixed Pickle 1kg,123.75,4,1,16486,495,2022-05-13 17:14:39
131211,6229e5c066,Mai Mango Pickle 1kg,123.75,4,1,16486,495,2022-05-13 17:14:39
130576,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,40.6,18,3,89045,2192.4,2022-05-12 17:27:43
130576,60eecc26a2,Dabur Amla Hair Oil 180ml Free Dabur Red Paste 42g,77.76,18,2,89045,2799.36,2022-05-12 17:27:43
148461,6047126063,Himalaya Purifying Neem Face Wash 100ml + Free Himalaya Toothpaste Rs. 20,91.79,1,3,44258,275.37,2022-06-03 13:06:53
148461,60a3baee98,Himalaya Gentle Baby Shampoo 200ml,114.6,1,1,44258,114.6,2022-06-03 13:06:53
148461,61fcd069a7,Dabur Amla Hair Oil 45ml + 25ml Free,17.08,1,5,44258,85.4,2022-06-03 13:06:53
148461,60d579ebc0,Dabur Amla Hair Oil 90ml + 20ml,40.11,1,6,44258,240.66,2022-06-03 13:06:53
151397,5fc7902435,Tata Tea Gold 1kg,488,6,1,125262,2928,2022-06-07 17:07:36
151397,6257b43522,Iodex Fast Relief Balm 8g,35.16,18,1,125262,632.88,2022-06-07 17:07:36
147660,a570c786e3,Horlicks Health and Nutrition Drink Chocolate Delight 2X500g,349,12,2,116420,8376,2022-06-02 10:59:52
147660,61769fa79e,Dettol Original Bathing Soap Bar 125g Buy 3 Get 1 Free,200.97,36,1,116420,7234.92,2022-06-02 10:59:52
147660,60eecc26a2,Dabur Amla Hair Oil 180ml Free Dabur Red Paste 42g,77.76,18,1,116420,1399.68,2022-06-02 10:59:52
147660,becea23e1a,Johnson's Baby Soap with Baby Lotion &Vitamin E 25g,12.75,36,4,116420,1836,2022-06-02 10:59:52
147660,61a606e3e6,Lifebuoy Total 10 Silver Natural Shield 4U X 125g,127,18,2,116420,4572,2022-06-02 10:59:52
147660,619ce785ac,Odonil Air Freshener Orchid Dew 50g,27.7,6,1,116420,166.2,2022-06-02 10:59:52
147660,619ce542ac,Odonil Air Freshener Mistic Rose 50 g,29,18,1,116420,522,2022-06-02 10:59:52
147660,61cadee7fe,Kissan Fresh Tomato Ketchup 1.2kg,116.3,18,1,116420,2093.4,2022-06-02 10:59:52
147660,623acf6250,Everyuth Naturals Exfoliating Walnut Scrub 100g,97.2,18,1,116420,1749.6,2022-06-02 10:59:52
147660,6176a67c90,Everyuth Naturals Advanced Golden Glow Peel-Off Mask 90g,82.5,18,1,116420,1485,2022-06-02 10:59:52
117343,61cab911fe,Surf Excel Easy Wash Detergent Powder 1kg,121.94,5,1,87891,609.7,2022-05-01 13:06:20
145210,60decaf73e,Sensodyne Sensitive Toothpaste Fresh Gel 75g,106.92,24,1,94180,2566.08,2022-05-30 14:07:29
159450,93a0b39c66,"Cadbury Gems Minis Pack 45U, 142.2g",63,24,2,130562,3024,2022-06-17 14:05:36
139604,60d6e05bc0,Comfort After Wash Fabric Conditioner 860ml,202.16,24,1,25376,4851.84,2022-05-24 10:35:04
137874,61fcd069a7,Dabur Amla Hair Oil 45ml + 25ml Free,17.08,18,10,102407,3074.4,2022-05-21 20:50:26
127578,c64bfcee80,Prabhuji Bhujia 32g,7.4,70,1,28113,518,2022-05-09 06:24:10
127578,587237e9ce,Prabhuji Moong Dal 32g,7.4,70,1,28113,518,2022-05-09 06:24:10
127578,612dbdecba,Chukde Garam Masala Rs.5/- (Hanger),3.5,96,1,28113,336,2022-05-09 06:24:10
152907,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,51.8,12,1,118622,621.6,2022-06-09 14:50:56
152907,610574c68b,Dettol Intense Cool Soap Bar 4U X 75g,123.75,12,1,118622,1485,2022-06-09 14:50:56
152907,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,64.68,6,1,118622,388.08,2022-06-09 14:50:56
132060,6047406f63,Nycil Germ Expert Prickly Heat Powder Cool Gulabjal 150g + Nycil Cool Herbal 50g,95.47,36,1,6612,3436.92,2022-05-14 16:09:58
132060,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,6612,2229.12,2022-05-14 16:09:58
148903,624d46d402,Unibic Cookies Cashew Badam 500g,67.2,18,1,19690,1209.6,2022-06-04 10:42:56
148903,624d440902,Unibic Cookies Fruit & Nut 500g,90,12,1,19690,1080,2022-06-04 10:42:56
148903,624d3d0f02,Unibic Cookies Choco Kiss 250g,75,12,1,19690,900,2022-06-04 10:42:56
129515,620f7933a7,Olivia Herbal Bleach 30g (Cream 26g + Activator 4g),50.57,18,2,92655,1820.52,2022-05-11 12:44:10
129515,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,2,92655,4458.24,2022-05-11 12:44:10
117950,610577a754,Pond's BB+ Cream Light 18g,99.9,1,30,38872,2997,2022-05-02 19:51:41
118921,603ce531f5,Fogg Dynamic Fragrance Body Spray 150ml,137.5,24,1,48667,3300,2022-05-04 12:57:35
118921,603ce42aae,Fogg Absolute Fragrance Body Spray 150ml,137.5,24,2,48667,6600,2022-05-04 12:57:35
118921,603ce30bf5,Fogg Extreme Fragrance Body Spray 150ml,137.5,24,2,48667,6600,2022-05-04 12:57:35
163919,de9979ac39,Set Wet Styling Gel Gravity Resist 50ml,37.5,24,1,73176,900,2022-06-23 08:18:12
163919,620f773ab7,Olivia Herbal Bleach 15g (Cream 13g + Activator 2g),28.45,45,1,73176,1280.25,2022-06-23 08:18:12
163919,5ff44bcfc6,Himalaya Purifying Neem Facewash 200ml,147.42,18,1,73176,2653.56,2022-06-23 08:18:12
163919,607d7cc186,Pond's Pure Detox Anti-Pollution Purity Facewash 100g,161.03,12,1,73176,1932.36,2022-06-23 08:18:12
163919,6176a67c90,Everyuth Naturals Advanced Golden Glow Peel-Off Mask 90g,86.25,6,1,73176,517.5,2022-06-23 08:18:12
163919,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,20,73176,14240,2022-06-23 08:18:12
163919,6163f711fe,Garnier Bright Complete Vitamin C Serum Cream UV 23g,59.93,18,2,73176,2157.48,2022-06-23 08:18:12
146873,61778a649e,Wonder Fresh White Phenyl 1L,42,15,1,66732,630,2022-06-01 11:14:25
146873,61778a419e,Wonder Fresh Toilet Cleaner 1L,68.8,15,1,66732,1032,2022-06-01 11:14:25
146873,61778a3a9e,Wonder Fresh Toilet Cleaner 500 ml,39.6,27,1,66732,1069.2,2022-06-01 11:14:25
142221,6277db4955,Clinic Plus Strong With Egg Protein 80ml,44,24,3,12124,3168,2022-05-27 07:38:19
142221,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,21.72,24,6,12124,3127.68,2022-05-27 07:38:19
142221,61af6afd08,Kama Sutra Deodorant Combo Offer Pack 450ml,262.15,6,2,12124,3145.8,2022-05-27 07:38:19
142221,6215fc20b7,Harpic Toilet Cleaner 250ml,44.41,18,2,12124,1598.76,2022-05-27 07:38:19
142221,603ce531f5,Fogg Dynamic Fragrance Body Spray 150ml,125,24,1,12124,3000,2022-05-27 07:38:19
154271,5fbe52156f,Gillette Presto Razor Set of 4 Pcs,15.5,54,1,124748,837,2022-06-10 22:47:37
154271,60d6e05bc0,Comfort After Wash Fabric Conditioner 860ml,202.16,24,1,124748,4851.84,2022-06-10 22:47:37
119883,60b08f2398,Tata Tea Premium India ki Chai 500g,198.7,10,1,12382,1987,2022-05-05 17:44:14
145522,6154488b29,"Anand Rajasthani Channa Masala Papad 7"" 200G",57,10,1,119646,570,2022-05-30 19:05:49
145522,642180101c,Prabhuji Khatta Mitha 36g,8,50,1,119646,400,2022-05-30 19:05:49
145522,6039f87cae,Patanjali Dant Kanti Dental Cream 20g 12U + 1U Free,8.21,36,1,119646,295.56,2022-05-30 19:05:49
145522,60f14c4e34,Nihar Shanti Amla Hair Oil 140ml,30.31,6,1,119646,181.86,2022-05-30 19:05:49
138326,61cadee7fe,Kissan Fresh Tomato Ketchup 1.2kg,116.3,18,2,8852,4186.8,2022-05-22 16:23:56
144740,624d3d0f02,Unibic Cookies Choco Kiss 250g,72,18,2,87482,2592,2022-05-29 17:28:13
144740,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,49.8,18,10,87482,8964,2022-05-29 17:28:13
147734,60ee93d69b,Hair & Care Aloe Vera Hair Oil 200ml,102,12,1,102535,1224,2022-06-02 12:31:41
147734,6101583238,Set Wet Styling Gel Wet Look 10ml,7.96,96,1,102535,764.16,2022-06-02 12:31:41
147734,becea23e1a,Johnson's Baby Soap with Baby Lotion &Vitamin E 25g,12.75,36,1,102535,459,2022-06-02 12:31:41
147734,60378351ae,Johnson's Baby Powder 50g,34.77,18,2,102535,1251.72,2022-06-02 12:31:41
147734,5f841d0d9e,Johnson's Baby Powder 100g,68.02,18,1,102535,1224.36,2022-06-02 12:31:41
147734,6163d80e51,Lizol Disinfectant Cleaner Citrus 500ml,86.5,18,1,102535,1557,2022-06-02 12:31:41
140411,5f7c88bf14,Garnier Color Naturals Crème Hair Color Shade 3.0 Brown Black 20ml+20ml,32.5,40,2,33933,2600,2022-05-24 23:55:01
140411,6137c39243,Garnier Black Naturals Shade 3.16 Burgundy 20ml+20g,32.5,40,2,33933,2600,2022-05-24 23:55:01
140238,6139afdce2,Bikaji Tana Tan Alu Bhujia  400g,100.8,6,1,114453,604.8,2022-05-24 20:33:18
140238,6139afef4d,Bikaji Sab Kuch Navrattan 400g,100.8,6,1,114453,604.8,2022-05-24 20:33:18
163194,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,16.42,36,2,93654,1182.24,2022-06-22 10:58:23
163194,626557e956,Brooke Bond Taaza Tea 100g,23.89,36,1,93654,860.04,2022-06-22 10:58:23
163194,d51f68f385,Candzey Chatpati Candy 100g,21.6,25,1,93654,540,2022-06-22 10:58:23
153188,e25e783785,Pears Pure & Gentle Original Body Wash 750ml,275,6,1,38502,1650,2022-06-09 19:01:59
153188,4705e4f70b,Pears Pure & Gentle With Lemon Flower Extract Body Wash 750ml,270,6,1,38502,1620,2022-06-09 19:01:59
153188,a06ade576b,Axe Signature Intense Ticket Body Deodorant 17ml,54.5,6,1,38502,327,2022-06-09 19:01:59
153188,ee8bec50a9,Axe Signature Champion Ticket Body Deodorant 17ml,54.5,6,1,38502,327,2022-06-09 19:01:59
153188,6110d72cf9,Keo Karpin Hair Oil 100ml,45.36,10,1,38502,453.6,2022-06-09 19:01:59
153188,60ee93d69b,Hair & Care Aloe Vera Hair Oil 200ml,103.2,6,1,38502,619.2,2022-06-09 19:01:59
153188,61fb9f2da7,Comfort After Wash Fabric Blue Conditioner 220ml,54.23,6,1,38502,325.38,2022-06-09 19:01:59
153188,61fb9ce3a7,Comfort After Wash Fabric Pink Conditioner 220ml,54.23,6,1,38502,325.38,2022-06-09 19:01:59
153188,60f1319034,Pond's Bright Beauty Spotless Glow Cream 23g,71.59,6,1,38502,429.54,2022-06-09 19:01:59
142074,61fb9265b7,Surf Excel Bar 250g,32.25,18,1,82229,580.5,2022-05-26 22:08:43
127533,60eed378a2,Johnson's Baby Shampoo 50ml,47.95,18,1,32905,863.1,2022-05-08 23:54:46
127533,5f84273389,Johnson's Baby Shampoo 100ml,78.32,18,1,32905,1409.76,2022-05-08 23:54:46
136026,6173ce3b30,Head & Shoulders Anti Dandruff Shampoo 72ml,55.08,18,2,107505,1982.88,2022-05-19 21:43:37
139805,622a006366,Head & Shoulders Anti Dandruff Silky Black 72ml,57.75,6,1,94084,346.5,2022-05-24 13:12:21
139805,625bf78948,Pears Pure & Gentle Facewash 150g,198.36,6,1,94084,1190.16,2022-05-24 13:12:21
139805,60ffcfd3c4,Set Wet Styling Gel Gravity Resist Vertical Hold 10ml,7.96,96,1,94084,764.16,2022-05-24 13:12:21
139805,6173ce3b30,Head & Shoulders Anti Dandruff Shampoo 72ml,57.75,6,1,94084,346.5,2022-05-24 13:12:21
149590,5f8464e689,Fem Gold Crème Bleach With Real Gold 40g,46.16,8,1,28747,369.28,2022-06-04 23:27:56
149590,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,43.1,8,1,28747,344.8,2022-06-04 23:27:56
117377,605369d844,Sofy Bodyfit XL Sanitary Pads 6U,31.56,8,2,37148,504.96,2022-05-01 15:22:57
117377,605368c444,Sofy Bodyfit Regular Sanitary Pads 7U,19.4,12,2,37148,465.6,2022-05-01 15:22:57
117377,6257b43522,Iodex Fast Relief Balm 8g,35.16,18,1,37148,632.88,2022-05-01 15:22:57
117377,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",35.11,24,1,37148,842.64,2022-05-01 15:22:57
153204,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,51,18,1,124721,918,2022-06-09 19:25:59
146850,5f8464e689,Fem Gold Crème Bleach With Real Gold 40g,44.54,24,1,26719,1068.96,2022-06-01 10:23:29
159926,62035966a7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,105.61,18,3,109155,5702.94,2022-06-18 03:10:38
159926,6107968954,Livon Anti-Frizz Hair Serum 50ml,115.08,18,1,109155,2071.44,2022-06-18 03:10:38
159926,60ded00a45,Vaseline Healthy Bright Daily Brightening Body Lotion 100ml,95,24,1,109155,2280,2022-06-18 03:10:38
159926,61c70ff0ab,Harpic Disinfectant Toilet Cleaner 1L,168.22,18,1,109155,3027.96,2022-06-18 03:10:38
134015,60ee820dcc,Dettol Original Germ Protection Bathing Soap bar 4U X 75g,122.85,12,1,68905,1474.2,2022-05-17 14:13:56
134015,6232e37250,Glucon D Instant Energy Health Drink Nimbu Pani 1kg,267.64,4,1,68905,1070.56,2022-05-17 14:13:56
134015,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,96.32,6,1,68905,577.92,2022-05-17 14:13:56
134015,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,56.45,6,1,68905,338.7,2022-05-17 14:13:56
134015,605dc85f34,Navratna Cool Talc Active Deo 100g,84.55,12,1,68905,1014.6,2022-05-17 14:13:56
134015,60c499afa6,Parle Kacha Mango Bite Candy 198g,36,12,1,68905,432,2022-05-17 14:13:56
